Day,Temperature
154,27.009281370790223
155,23.668664229511513
156,25.551346341132138
157,23.75565359134628
158,23.83688709578351
159,24.212329903003887
160,23.175314425669
161,24.959793873129033
162,21.21234457989732
163,22.25098945911058
164,22.951953247146857
165,21.399892636911904
166,23.343263727640814
167,20.364298478482127
168,22.55298816041539
169,20.14265938676878
170,21.91733904886508
171,22.72883884803153
172,25.10301188535095
173,23.244521624729593
174,23.8838537841778
175,21.389440064591764
176,24.290193832374655
177,20.5834794873337
178,11.699776229439422
179,18.679008531275965
180,20.763599949823256
181,21.838585008130934
182,19.135282753631746
183,19.358026746162178
184,19.046498141876278
185,19.072598837311872
186,18.51229214681077
187,17.201075621630793
188,21.12608469658236
189,15.925780314179612
190,17.321894933586073
191,19.057620206167865
192,19.889272483352634
193,17.889432922187453
194,17.60840166567582
195,17.939005660073043
196,17.30497523417753
197,18.84489191841195
198,16.639027043604745
199,15.719565556432068
200,16.32387758396153
201,17.01333150653516
202,18.549735270425245
203,18.94369314451933
204,15.783741278294865
205,14.026645005769222
206,13.98829781370884
207,19.094423641067213
208,15.145691928731868
209,16.281671481406104
210,18.316860344324255
211,14.268230562422819
212,14.845411939069692
213,14.116689108158914
214,13.19550208485709
215,15.89233282352169
216,16.14614526878418
217,11.59349971969668
218,23.561667665679096
219,13.768196802411296
220,14.259198845871747
221,14.143957502601564
222,11.75256384555613
223,13.113146494243827
224,11.962066596687041
225,16.192238717016195
226,16.471038131432326
227,13.193237820179865
228,11.175729868222158
229,14.557314957544287
230,12.419421707417134
231,15.205946651140927
232,11.268478232256884
233,14.870473514888499
234,11.658270409599794
235,17.763894591550436
236,11.043596350020321
237,11.790682680615125
238,10.448908483147386
239,13.526510779363962
240,12.626941444983096
241,11.49656149878293
242,10.856188823679899
243,12.342550439059295
244,13.350566145177641
245,8.305184943060459
246,11.47023715955897
247,10.59090913246017
248,9.850097425643103
249,10.382069707222264
250,11.02593942664483
251,13.561441057911342
252,10.778346434639356
253,9.986536404927119
254,8.731603344254005
255,11.6773830879228
256,9.335383896786183
257,10.242204209472812
258,11.434924714070647
259,10.39917807326086
260,9.699475072062043
261,9.980814699572049
262,11.551386611135852
263,10.141280148981872
264,10.504528297076094
265,4.024836438469004
266,9.587050328481226
267,10.559340177083367
268,16.024690131527397
269,11.73417596710755
270,10.773543771601533
271,7.415695933599322
272,9.693506286284107
273,11.664595276024013
274,9.680793747274956
275,9.368538846511397
276,11.498025559599588
277,8.391706522173754
278,10.124302609387147
279,10.92605479429669
280,11.33571237001102
281,8.527752651501013
282,8.231356918843563
283,12.368341077565205
284,8.98762910182877
285,13.836511945452314
286,13.868352587730499
287,9.561122349232019
288,6.9962639136195595
289,14.522806012090808
290,11.907571167399619
291,10.975837974367247
292,14.65513685491048
293,10.4311374941768
294,12.770338713150753
295,10.68031767870461
296,10.311116238456876
297,11.739058817496423
298,12.185301844322241
299,12.853412924696409
300,12.795465692935265
301,10.332105448125688
302,11.0382154802413
303,14.147890053112363
304,12.238692281661754
305,11.558668910521904
306,13.522972763790188
307,13.694057143518322
308,13.623261815839726
309,10.965956984802087
310,11.307429451584845
311,13.114590659811748
312,13.879090972009301
313,10.40444840057317
314,11.623316458650832
315,12.07240738491194
316,14.041149794211066
317,11.021325805827287
318,16.821004759859687
319,13.018514864562714
320,13.93554169789329
321,16.474269833376923
322,14.199321958837166
323,14.51636612402754
324,13.255827907804385
325,14.358623066677303
326,12.205302118783504
327,13.810911819512214
328,14.118914134202457
329,12.717540809686078
330,15.853307533728122
331,15.165019537381072
332,11.840546452468518
333,15.961378627000105
334,13.536678994293343
335,15.94737773837495
336,14.022543460014937
337,14.839532488340588
338,16.15891521297351
339,18.59417438645848
340,13.574662800685108
341,15.479477385129837
342,15.645199577867082
343,27.819637331770373
344,16.1096512741928
345,17.263595828927837
346,18.79994348923186
347,18.113989567634594
348,16.505154196084522
349,16.645834064035817
350,17.061660226881724
351,17.861313016097366
352,19.85065406294622
353,17.883036999646833
354,18.997981795451917
355,17.601091681753047
356,17.7560620056939
357,19.0702570285456
358,20.011575037226617
359,16.974549177478853
360,17.67672587954548
361,21.250751432238523
362,19.461150080078124
363,18.01752646015409
364,20.018589485924753
