Day,Temperature
147,25.514202020719992
148,26.849658477374724
149,26.190582739777206
150,24.013837751214023
151,26.768149804832717
152,23.181065254613557
153,24.952150220722395
154,24.715261319722494
155,25.19602051637437
156,23.317037622907183
157,24.19758832136741
158,23.882629547632337
159,25.431535317205142
160,22.583207612204564
161,23.726255601024828
162,23.06426239969931
163,21.34701486574108
164,27.1452391108388
165,22.860299651994065
166,20.572319645611017
167,24.74959536555351
168,20.864343556080602
169,22.859361660351514
170,23.429457296842113
171,20.99408086377168
172,21.15133077417722
173,20.817664733699342
174,21.26395045457217
175,18.853790018821385
176,19.263135135057766
177,20.734187834895053
178,22.332292968366314
179,21.54974903980156
180,23.02434847386075
181,21.299262810375467
182,19.319376480057514
183,19.729664922693562
184,16.696225267061227
185,18.128615004633797
186,17.867328308136095
187,19.632025345121367
188,20.026377197942793
189,18.042849800456814
190,17.829765795955048
191,22.25402031442189
192,18.180286783786045
193,18.57458618346461
194,18.70194254004395
195,16.690727280430846
196,20.679677817409708
197,19.32236569914756
198,17.22048867466899
199,16.4069115790069
200,16.550494767626823
201,17.095625148121222
202,16.677973604419257
203,17.269170054405127
204,17.536310429239855
205,18.27228461329873
206,17.78499442310425
207,15.741096678740904
208,16.332372221731802
209,15.014121384728105
210,14.560102596422942
211,18.15464520029591
212,14.44750370358595
213,17.973688584025613
214,14.31582300036768
215,15.071937155212993
216,16.18170993687294
217,14.43999040861161
218,14.851965242843855
219,13.760070277361232
220,13.270472081030901
221,13.598488465669565
222,12.737795722921119
223,16.026527298572255
224,13.196888523759453
225,15.903365154634717
226,9.1646028885304
227,13.094818923202206
228,13.787091407561356
229,12.38249900648397
230,14.346404077933254
231,13.547318424318714
232,12.061431544197061
233,13.013627759352186
234,16.468977148838405
235,12.521494139237696
236,12.48742485898429
237,11.275213569948606
238,12.034865047075053
239,9.802566222043309
240,11.34330982081919
241,15.233890865905643
242,13.05760162860619
243,16.787983585292046
244,12.938819309814278
245,14.022510446925871
246,12.009808945891752
247,14.14792488131504
248,12.571139514438649
249,11.143732964085237
250,13.40337857233902
251,7.218270671049898
252,9.835737246727042
253,11.029867107167693
254,9.204252196394966
255,10.282296595634033
256,9.50500368912909
257,9.431199012748536
258,14.433184016153522
259,11.261833003369427
260,10.197896259923658
261,12.212645330088638
262,9.847856870248462
263,11.498743992956364
264,10.666742261805519
265,26.901282802145417
266,14.442138127202364
267,11.216013115361545
268,10.232321507040611
269,8.29733591896194
270,11.618958663720077
271,8.70263935215552
272,12.433394920021904
273,10.770472926056382
274,11.043318577266442
275,10.123001062571937
276,11.364292617741263
277,7.217169029717101
278,10.13884195984335
279,9.098433828322058
280,10.481811392125294
281,14.248112400465875
282,11.025541874099998
283,8.870058405916927
284,12.913989663260054
285,13.660723193159583
286,9.909091457819306
287,10.236535669549358
288,10.730697257034464
289,12.238729249017942
290,13.234053594982447
291,8.628947547868169
292,9.566771990426695
293,8.950801940586828
294,8.932267694922803
295,8.202683340795273
296,11.268788393533738
297,9.051732425301843
298,13.113613047204893
299,12.292339946484343
300,9.45912701550765
301,9.534873608844677
302,10.240748274040193
303,13.341031192590364
304,10.051025413134512
305,9.17203591555841
306,11.427693256841714
307,12.15390085965726
308,0.6875984880222621
309,14.214380676936912
310,12.24529458054827
311,12.665945798415542
312,10.807244350957326
313,12.137446731399606
314,12.071073509818493
315,9.00857574328309
316,12.961764966100741
317,9.953619217376659
318,12.72038114862264
319,10.67251953695489
320,16.03489269262656
321,13.61886573718631
322,14.547600232496203
323,14.762166014145079
324,11.52697134370789
325,10.222988518657417
326,13.285165286324775
327,15.260955919628287
328,14.189284897758363
329,15.370145636077623
330,15.73793129660413
331,12.237051216792851
332,15.051473870194677
333,17.715555868217503
334,14.057492118824536
335,12.018636309793099
336,14.86480476904571
337,14.667494209248138
338,16.1452781165239
339,14.333634572500547
340,15.964139133419799
341,12.658993691385286
342,17.424310995048508
343,18.68305438569269
344,18.41005519902397
345,14.35194751641717
346,17.266097646889754
347,12.47483244611416
348,17.53995455386464
349,17.183878166825117
350,15.952775682151843
351,18.12896411768795
352,17.98780685247039
353,19.35820928260694
354,18.308695687926896
355,18.639609077481857
356,15.539303400096575
357,10.742642505392737
358,18.084070470642178
359,19.414249821680908
360,19.130903844189532
361,21.56331126732834
362,18.178564542710973
363,19.296335773574338
364,28.725037766085933
